Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-017638,2023-10-23,Furniture,Bookcases,West,Consumer,1826.26,4,284.17,0.2
ORD-017639,2023-10-23,Furniture,Tables,West,Consumer,1394.26,7,373.99,0.15
ORD-017640,2023-10-23,Furniture,Tables,Central,Consumer,320.96,6,55.43,0.1
ORD-017641,2023-10-23,Office Supplies,Binders,Central,Corporate,447.89,9,132.68,0.2
ORD-017642,2023-10-23,Technology,Phones,East,Consumer,2333.06,7,578.64,0.0
ORD-017643,2023-10-23,Furniture,Tables,Central,Home Office,449.72,3,116.15,0.1
ORD-017644,2023-10-23,Office Supplies,Paper,West,Consumer,634.39,5,189.18,0.2
ORD-017645,2023-10-23,Technology,Phones,West,Corporate,2026.52,2,491.04,0.0
ORD-017646,2023-10-23,Technology,Computers,West,Corporate,2001.98,7,253.0,0.0
ORD-017647,2023-10-23,Office Supplies,Pens,Central,Consumer,18.03,1,6.22,0.0
ORD-017648,2023-10-23,Office Supplies,Binders,East,Corporate,148.33,3,39.58,0.2
ORD-017649,2023-10-24,Furniture,Tables,South,Corporate,1123.14,7,168.49,0.15
ORD-017650,2023-10-24,Office Supplies,Binders,Central,Consumer,137.75,3,27.5,0.0
ORD-017651,2023-10-24,Office Supplies,Pens,Central,Home Office,269.75,4,58.46,0.15
ORD-017652,2023-10-24,Technology,Phones,East,Consumer,1896.27,6,384.28,0.15
ORD-017653,2023-10-24,Furniture,Chairs,South,Consumer,874.19,2,127.11,0.0
ORD-017654,2023-10-24,Technology,Phones,South,Consumer,1938.25,7,514.16,0.0
ORD-017655,2023-10-24,Office Supplies,Binders,Central,Home Office,338.33,9,62.42,0.0
ORD-017656,2023-10-24,Furniture,Tables,West,Consumer,946.79,6,301.75,0.0
ORD-017657,2023-10-24,Furniture,Chairs,West,Home Office,1531.6,6,195.29,0.15
ORD-017658,2023-10-24,Office Supplies,Pens,South,Corporate,268.84,7,30.62,0.15
ORD-017659,2023-10-24,Furniture,Bookcases,West,Home Office,194.14,4,46.36,0.1
ORD-017660,2023-10-24,Office Supplies,Pens,West,Corporate,106.32,7,20.93,0.1
ORD-017661,2023-10-24,Office Supplies,Binders,Central,Corporate,210.44,8,29.2,0.1
ORD-017662,2023-10-24,Office Supplies,Pens,South,Home Office,66.89,5,10.03,0.0
ORD-017663,2023-10-24,Furniture,Chairs,West,Corporate,1273.69,6,142.91,0.0
ORD-017664,2023-10-24,Office Supplies,Pens,Central,Home Office,298.21,3,79.45,0.1
ORD-017665,2023-10-24,Technology,Computers,West,Corporate,254.71,2,83.29,0.2
ORD-017666,2023-10-25,Technology,Computers,East,Consumer,746.02,4,163.56,0.0
ORD-017667,2023-10-25,Technology,Phones,South,Corporate,875.93,8,217.53,0.0
ORD-017668,2023-10-25,Technology,Accessories,West,Home Office,1444.21,5,400.57,0.15
ORD-017669,2023-10-25,Furniture,Bookcases,South,Home Office,1038.77,6,117.1,0.2
ORD-017670,2023-10-25,Technology,Accessories,Central,Home Office,1737.94,4,278.1,0.1
ORD-017671,2023-10-25,Office Supplies,Paper,Central,Consumer,614.71,2,107.72,0.0
ORD-017672,2023-10-25,Office Supplies,Pens,West,Home Office,401.82,7,79.78,0.0
ORD-017673,2023-10-25,Office Supplies,Binders,West,Home Office,582.29,2,87.82,0.15
ORD-017674,2023-10-25,Technology,Computers,Central,Corporate,1182.95,2,145.91,0.0
ORD-017675,2023-10-25,Technology,Phones,South,Home Office,1592.19,9,216.8,0.0
ORD-017676,2023-10-25,Office Supplies,Pens,South,Corporate,305.4,1,30.63,0.0
ORD-017677,2023-10-25,Furniture,Tables,West,Consumer,201.63,1,36.89,0.0
ORD-017678,2023-10-25,Office Supplies,Pens,West,Consumer,333.35,1,115.26,0.2
ORD-017679,2023-10-25,Office Supplies,Pens,East,Consumer,603.85,7,134.97,0.15
ORD-017680,2023-10-25,Office Supplies,Binders,East,Consumer,396.91,6,95.28,0.1
ORD-017681,2023-10-25,Office Supplies,Pens,Central,Corporate,552.53,4,180.18,0.0
ORD-017682,2023-10-25,Furniture,Tables,West,Home Office,645.11,2,119.08,0.0
ORD-017683,2023-10-25,Office Supplies,Pens,Central,Corporate,75.51,6,12.79,0.0
ORD-017684,2023-10-26,Technology,Accessories,South,Home Office,930.08,3,218.58,0.0
ORD-017685,2023-10-26,Furniture,Tables,South,Consumer,122.31,5,13.84,0.15
ORD-017686,2023-10-26,Technology,Computers,South,Corporate,1849.84,7,346.08,0.0
ORD-017687,2023-10-26,Furniture,Chairs,South,Home Office,1153.97,2,148.5,0.0
ORD-017688,2023-10-26,Office Supplies,Binders,Central,Home Office,572.4,4,185.25,0.0
ORD-017689,2023-10-26,Office Supplies,Pens,South,Corporate,385.26,5,78.43,0.15
ORD-017690,2023-10-26,Furniture,Chairs,East,Consumer,1527.64,4,460.93,0.0
ORD-017691,2023-10-26,Furniture,Bookcases,South,Home Office,590.99,1,112.42,0.15
ORD-017692,2023-10-26,Technology,Computers,South,Consumer,2094.77,7,292.87,0.15
ORD-017693,2023-10-26,Technology,Accessories,West,Corporate,454.33,9,147.81,0.0
ORD-017694,2023-10-27,Furniture,Tables,Central,Corporate,1006.76,1,110.44,0.0
ORD-017695,2023-10-27,Office Supplies,Binders,West,Consumer,104.22,2,15.62,0.0
ORD-017696,2023-10-27,Technology,Accessories,Central,Corporate,2236.6,3,307.84,0.0
ORD-017697,2023-10-27,Technology,Phones,South,Consumer,904.79,6,298.17,0.15
ORD-017698,2023-10-27,Office Supplies,Binders,West,Corporate,401.69,6,125.42,0.0
ORD-017699,2023-10-27,Office Supplies,Paper,West,Consumer,144.68,3,41.14,0.15
ORD-017700,2023-10-27,Office Supplies,Pens,West,Consumer,402.09,5,44.09,0.0
ORD-017701,2023-10-27,Furniture,Bookcases,East,Consumer,311.86,5,87.26,0.15
ORD-017702,2023-10-27,Technology,Phones,West,Home Office,2417.45,5,341.4,0.0
ORD-017703,2023-10-27,Technology,Phones,East,Home Office,2091.36,1,309.28,0.1
ORD-017704,2023-10-27,Office Supplies,Binders,South,Consumer,278.85,4,56.21,0.1
ORD-017705,2023-10-27,Furniture,Chairs,East,Home Office,1659.57,3,187.66,0.0
ORD-017706,2023-10-27,Furniture,Tables,Central,Consumer,1091.0,2,277.44,0.0
ORD-017707,2023-10-27,Office Supplies,Pens,West,Consumer,261.54,4,77.04,0.0
ORD-017708,2023-10-27,Furniture,Tables,South,Home Office,1108.0,3,341.18,0.1
ORD-017709,2023-10-27,Office Supplies,Binders,East,Home Office,601.17,4,75.24,0.0
ORD-017710,2023-10-28,Office Supplies,Binders,South,Corporate,591.88,1,133.92,0.0
ORD-017711,2023-10-28,Furniture,Chairs,Central,Home Office,1040.52,8,336.77,0.0
ORD-017712,2023-10-28,Technology,Phones,West,Corporate,1564.6,6,240.54,0.0
ORD-017713,2023-10-28,Office Supplies,Paper,South,Home Office,193.77,4,61.58,0.0
ORD-017714,2023-10-28,Technology,Accessories,South,Consumer,1327.17,6,430.21,0.1
ORD-017715,2023-10-28,Office Supplies,Pens,South,Home Office,431.16,6,128.67,0.0
ORD-017716,2023-10-29,Technology,Computers,Central,Corporate,1342.19,1,298.87,0.1
ORD-017717,2023-10-29,Technology,Accessories,Central,Consumer,2154.85,5,253.63,0.1
ORD-017718,2023-10-29,Furniture,Chairs,Central,Consumer,657.33,2,177.6,0.1
ORD-017719,2023-10-29,Office Supplies,Binders,South,Consumer,386.74,4,79.47,0.0
ORD-017720,2023-10-29,Office Supplies,Binders,East,Consumer,83.27,6,23.04,0.0
ORD-017721,2023-10-29,Office Supplies,Binders,East,Consumer,198.85,8,53.06,0.1
ORD-017722,2023-10-29,Furniture,Chairs,South,Corporate,849.97,8,211.13,0.0
ORD-017723,2023-10-29,Furniture,Bookcases,Central,Home Office,500.11,7,121.17,0.0
ORD-017724,2023-10-29,Technology,Computers,West,Home Office,551.8,7,115.12,0.0
ORD-017725,2023-10-29,Furniture,Chairs,Central,Home Office,1327.28,4,196.22,0.1
ORD-017726,2023-10-30,Furniture,Chairs,West,Home Office,443.12,4,52.28,0.0
ORD-017727,2023-10-30,Furniture,Chairs,West,Corporate,324.79,2,98.13,0.0
ORD-017728,2023-10-30,Office Supplies,Binders,West,Home Office,314.87,7,38.01,0.0
ORD-017729,2023-10-30,Technology,Phones,Central,Corporate,2451.8,9,280.39,0.15
ORD-017730,2023-10-30,Office Supplies,Pens,South,Home Office,300.71,8,48.76,0.1
ORD-017731,2023-10-30,Furniture,Bookcases,East,Corporate,439.39,6,134.67,0.0
ORD-017732,2023-10-30,Office Supplies,Paper,Central,Home Office,194.57,9,27.51,0.0
ORD-017733,2023-10-30,Technology,Computers,Central,Consumer,2488.1,8,694.04,0.0
ORD-017734,2023-10-30,Office Supplies,Pens,Central,Consumer,584.45,6,168.1,0.0
ORD-017735,2023-10-30,Technology,Phones,West,Consumer,1023.58,1,223.1,0.0
ORD-017736,2023-10-30,Furniture,Tables,South,Consumer,1590.94,4,212.46,0.15
ORD-017737,2023-10-30,Office Supplies,Pens,West,Home Office,167.19,5,24.99,0.15
ORD-017738,2023-10-30,Technology,Phones,West,Home Office,546.91,8,89.74,0.15
ORD-017739,2023-10-30,Technology,Accessories,East,Home Office,2510.33,9,647.08,0.15
ORD-017740,2023-10-30,Office Supplies,Binders,Central,Consumer,295.59,7,80.73,0.0
ORD-017741,2023-10-30,Furniture,Chairs,South,Corporate,144.99,5,40.64,0.15
ORD-017742,2023-10-30,Furniture,Bookcases,South,Corporate,699.41,3,215.11,0.0
ORD-017743,2023-10-31,Technology,Computers,South,Corporate,1343.51,8,370.09,0.0
ORD-017744,2023-10-31,Office Supplies,Pens,South,Home Office,355.04,5,58.28,0.0
ORD-017745,2023-10-31,Office Supplies,Pens,South,Home Office,517.01,9,78.83,0.0
ORD-017746,2023-10-31,Technology,Accessories,East,Home Office,1678.63,8,571.0,0.15
ORD-017747,2023-10-31,Furniture,Chairs,South,Corporate,1481.85,3,284.25,0.0
ORD-017748,2023-10-31,Office Supplies,Binders,West,Home Office,198.01,6,21.79,0.2
ORD-017749,2023-10-31,Furniture,Bookcases,East,Home Office,617.1,2,111.12,0.0
ORD-017750,2023-10-31,Furniture,Chairs,Central,Consumer,1590.2,2,414.25,0.0
ORD-017751,2023-10-31,Technology,Accessories,Central,Home Office,1092.51,8,380.71,0.0
ORD-017752,2023-10-31,Office Supplies,Pens,Central,Consumer,569.33,8,62.17,0.15
ORD-017753,2023-11-01,Technology,Accessories,South,Home Office,1263.04,7,222.59,0.0
ORD-017754,2023-11-01,Technology,Computers,Central,Home Office,1207.83,4,170.1,0.0
ORD-017755,2023-11-01,Office Supplies,Paper,East,Consumer,418.82,3,99.16,0.0
ORD-017756,2023-11-01,Office Supplies,Binders,West,Corporate,428.97,4,136.39,0.1
ORD-017757,2023-11-01,Office Supplies,Binders,Central,Corporate,365.56,2,119.08,0.0
ORD-017758,2023-11-01,Technology,Phones,Central,Home Office,132.52,2,40.04,0.0
ORD-017759,2023-11-01,Office Supplies,Paper,West,Consumer,45.95,6,9.35,0.0
ORD-017760,2023-11-01,Furniture,Bookcases,East,Corporate,1376.62,7,473.13,0.0
ORD-017761,2023-11-01,Furniture,Bookcases,South,Consumer,1210.52,6,380.06,0.15
ORD-017762,2023-11-01,Office Supplies,Pens,West,Consumer,430.43,9,104.75,0.1
ORD-017763,2023-11-01,Technology,Computers,East,Corporate,1257.05,5,180.87,0.0
ORD-017764,2023-11-01,Technology,Computers,West,Home Office,1875.82,8,462.78,0.0
ORD-017765,2023-11-01,Technology,Phones,West,Consumer,131.61,3,29.04,0.0
ORD-017766,2023-11-01,Office Supplies,Binders,South,Corporate,40.48,4,4.48,0.15
ORD-017767,2023-11-01,Furniture,Chairs,West,Consumer,779.73,2,268.08,0.15
ORD-017768,2023-11-01,Technology,Accessories,Central,Home Office,1579.58,6,288.95,0.0
ORD-017769,2023-11-01,Furniture,Chairs,West,Home Office,1359.66,4,209.56,0.0
ORD-017770,2023-11-01,Office Supplies,Paper,West,Home Office,118.13,5,40.44,0.2
ORD-017771,2023-11-02,Technology,Phones,East,Consumer,166.91,9,44.39,0.0
ORD-017772,2023-11-02,Technology,Computers,East,Home Office,2429.83,5,625.99,0.0
ORD-017773,2023-11-02,Office Supplies,Paper,Central,Corporate,417.6,1,95.13,0.0
ORD-017774,2023-11-02,Furniture,Chairs,West,Consumer,1034.34,2,345.15,0.15
ORD-017775,2023-11-02,Furniture,Chairs,West,Home Office,1696.23,2,191.77,0.0
ORD-017776,2023-11-02,Technology,Phones,Central,Home Office,750.09,7,190.56,0.0
ORD-017777,2023-11-02,Office Supplies,Binders,Central,Home Office,452.29,8,156.61,0.0
ORD-017778,2023-11-02,Technology,Phones,South,Home Office,2283.55,6,285.08,0.0
ORD-017779,2023-11-02,Furniture,Bookcases,East,Consumer,1859.55,5,262.58,0.15
ORD-017780,2023-11-02,Furniture,Tables,South,Home Office,1634.09,5,460.19,0.1
ORD-017781,2023-11-02,Technology,Accessories,East,Consumer,1732.77,1,309.6,0.0
ORD-017782,2023-11-02,Furniture,Tables,Central,Home Office,1375.37,9,265.21,0.1
ORD-017783,2023-11-02,Technology,Computers,West,Consumer,953.47,6,327.45,0.0
ORD-017784,2023-11-02,Office Supplies,Pens,South,Corporate,23.09,4,4.3,0.15
ORD-017785,2023-11-02,Furniture,Tables,Central,Home Office,881.23,1,241.31,0.1
ORD-017786,2023-11-02,Office Supplies,Pens,South,Corporate,295.03,3,38.45,0.0
ORD-017787,2023-11-03,Technology,Phones,South,Corporate,2456.72,8,855.11,0.0
ORD-017788,2023-11-03,Technology,Phones,West,Consumer,1325.18,7,142.05,0.0
ORD-017789,2023-11-03,Office Supplies,Binders,East,Consumer,456.07,3,97.16,0.0
ORD-017790,2023-11-03,Office Supplies,Pens,South,Consumer,81.78,9,25.78,0.0
ORD-017791,2023-11-03,Technology,Phones,East,Corporate,1753.01,6,554.82,0.15
ORD-017792,2023-11-03,Office Supplies,Pens,West,Home Office,330.36,7,99.62,0.0
ORD-017793,2023-11-03,Technology,Accessories,East,Corporate,1239.81,8,217.49,0.0
ORD-017794,2023-11-03,Office Supplies,Binders,East,Corporate,464.78,9,62.54,0.15
ORD-017795,2023-11-03,Furniture,Bookcases,West,Consumer,1219.11,5,355.11,0.15
ORD-017796,2023-11-03,Furniture,Bookcases,Central,Consumer,178.71,4,33.96,0.0
ORD-017797,2023-11-03,Technology,Computers,East,Corporate,1198.34,8,265.06,0.0
ORD-017798,2023-11-03,Furniture,Bookcases,West,Corporate,1687.56,8,509.68,0.15
ORD-017799,2023-11-03,Furniture,Chairs,South,Consumer,1477.42,6,211.14,0.0
ORD-017800,2023-11-03,Technology,Phones,South,Corporate,200.74,2,25.84,0.0
ORD-017801,2023-11-03,Office Supplies,Binders,Central,Corporate,364.87,4,41.11,0.0
ORD-017802,2023-11-03,Office Supplies,Pens,East,Home Office,94.59,5,32.65,0.0
ORD-017803,2023-11-03,Furniture,Tables,Central,Corporate,831.18,5,223.94,0.0
ORD-017804,2023-11-03,Furniture,Bookcases,East,Corporate,800.26,2,96.68,0.15
ORD-017805,2023-11-03,Office Supplies,Paper,South,Corporate,121.95,1,21.67,0.15
ORD-017806,2023-11-04,Office Supplies,Paper,Central,Home Office,93.94,5,27.44,0.0
ORD-017807,2023-11-04,Furniture,Chairs,East,Home Office,208.38,3,45.92,0.1
ORD-017808,2023-11-04,Technology,Phones,Central,Consumer,1812.49,5,375.12,0.0
ORD-017809,2023-11-04,Technology,Computers,South,Corporate,1791.7,9,378.03,0.0
ORD-017810,2023-11-04,Furniture,Tables,South,Home Office,952.73,5,227.99,0.1
ORD-017811,2023-11-04,Furniture,Bookcases,Central,Home Office,740.6,2,256.08,0.0
ORD-017812,2023-11-04,Furniture,Bookcases,South,Home Office,1139.65,8,210.64,0.0
ORD-017813,2023-11-04,Office Supplies,Paper,West,Home Office,556.79,4,141.84,0.0
ORD-017814,2023-11-04,Technology,Phones,South,Consumer,689.49,3,223.22,0.0
ORD-017815,2023-11-04,Technology,Phones,East,Consumer,1204.88,5,385.57,0.15
ORD-017816,2023-11-04,Furniture,Tables,East,Corporate,126.33,9,12.67,0.15
ORD-017817,2023-11-04,Office Supplies,Pens,South,Home Office,515.64,7,142.46,0.15
ORD-017818,2023-11-04,Office Supplies,Paper,Central,Consumer,117.18,1,21.26,0.1
ORD-017819,2023-11-04,Furniture,Bookcases,West,Home Office,1003.6,5,109.3,0.1
ORD-017820,2023-11-04,Office Supplies,Binders,Central,Consumer,559.56,3,115.85,0.0
ORD-017821,2023-11-04,Technology,Computers,West,Consumer,749.57,8,200.41,0.0
ORD-017822,2023-11-04,Office Supplies,Pens,South,Home Office,29.93,1,7.13,0.0
ORD-017823,2023-11-04,Furniture,Chairs,West,Consumer,1059.06,9,185.75,0.2
ORD-017824,2023-11-04,Technology,Accessories,South,Home Office,427.47,4,140.96,0.2
ORD-017825,2023-11-05,Furniture,Chairs,Central,Home Office,1034.75,1,268.33,0.15
ORD-017826,2023-11-05,Office Supplies,Pens,Central,Corporate,257.62,6,41.72,0.0
ORD-017827,2023-11-05,Office Supplies,Pens,West,Consumer,296.26,9,60.36,0.0
ORD-017828,2023-11-05,Office Supplies,Pens,East,Home Office,82.18,2,22.48,0.0
ORD-017829,2023-11-05,Technology,Accessories,Central,Corporate,1154.35,8,155.03,0.15
ORD-017830,2023-11-05,Technology,Phones,West,Consumer,1183.02,6,146.65,0.1
ORD-017831,2023-11-05,Office Supplies,Paper,West,Home Office,417.83,3,91.76,0.15
ORD-017832,2023-11-05,Office Supplies,Binders,West,Home Office,197.96,5,37.83,0.0
ORD-017833,2023-11-05,Technology,Phones,South,Consumer,1691.5,3,490.87,0.0
ORD-017834,2023-11-05,Furniture,Bookcases,Central,Home Office,1559.76,4,194.05,0.0
ORD-017835,2023-11-05,Technology,Phones,East,Corporate,192.98,9,50.17,0.1
ORD-017836,2023-11-05,Office Supplies,Pens,West,Home Office,130.44,7,14.95,0.15
ORD-017837,2023-11-05,Furniture,Tables,South,Home Office,1830.03,1,419.14,0.1
ORD-017838,2023-11-05,Technology,Computers,East,Consumer,601.13,6,147.64,0.2
ORD-017839,2023-11-05,Office Supplies,Paper,West,Consumer,184.47,9,31.45,0.0
ORD-017840,2023-11-05,Furniture,Tables,Central,Corporate,1847.13,5,185.29,0.0
ORD-017841,2023-11-06,Furniture,Bookcases,West,Home Office,1500.24,2,170.83,0.15
ORD-017842,2023-11-06,Furniture,Chairs,Central,Consumer,1402.55,7,153.57,0.0
ORD-017843,2023-11-06,Technology,Accessories,West,Consumer,657.59,8,170.71,0.0
ORD-017844,2023-11-06,Furniture,Chairs,South,Corporate,1778.89,3,241.98,0.0
ORD-017845,2023-11-06,Technology,Accessories,West,Corporate,311.02,4,65.83,0.1
ORD-017846,2023-11-06,Office Supplies,Paper,Central,Consumer,179.0,3,58.54,0.15
ORD-017847,2023-11-06,Furniture,Tables,East,Home Office,1530.81,2,405.72,0.2
ORD-017848,2023-11-06,Office Supplies,Paper,East,Corporate,110.95,7,31.25,0.15
ORD-017849,2023-11-06,Office Supplies,Binders,Central,Consumer,553.9,6,87.0,0.0
ORD-017850,2023-11-06,Technology,Accessories,Central,Corporate,2164.24,7,712.51,0.1
ORD-017851,2023-11-06,Furniture,Tables,South,Home Office,1112.38,7,376.86,0.1
ORD-017852,2023-11-06,Office Supplies,Paper,East,Home Office,283.09,4,74.18,0.1
ORD-017853,2023-11-06,Office Supplies,Binders,South,Corporate,227.99,1,59.89,0.0
ORD-017854,2023-11-06,Furniture,Bookcases,East,Corporate,304.46,4,36.99,0.0
ORD-017855,2023-11-06,Technology,Accessories,South,Consumer,162.72,6,49.56,0.0
ORD-017856,2023-11-06,Technology,Accessories,Central,Corporate,1607.46,8,407.05,0.0
ORD-017857,2023-11-06,Technology,Accessories,Central,Home Office,2088.79,1,444.18,0.0
ORD-017858,2023-11-06,Technology,Computers,East,Home Office,977.73,7,207.71,0.15
ORD-017859,2023-11-06,Office Supplies,Binders,South,Consumer,343.17,6,52.64,0.0
ORD-017860,2023-11-06,Technology,Accessories,Central,Consumer,1497.51,5,222.62,0.0
ORD-017861,2023-11-06,Furniture,Chairs,West,Home Office,506.89,6,152.25,0.0
ORD-017862,2023-11-06,Office Supplies,Paper,East,Home Office,366.3,6,58.5,0.1
ORD-017863,2023-11-06,Office Supplies,Pens,East,Corporate,81.86,9,20.38,0.1
ORD-017864,2023-11-07,Technology,Phones,West,Consumer,831.52,9,204.61,0.0
ORD-017865,2023-11-07,Furniture,Tables,South,Consumer,955.43,3,214.46,0.0
ORD-017866,2023-11-07,Furniture,Bookcases,West,Consumer,999.8,8,324.59,0.1
ORD-017867,2023-11-07,Furniture,Tables,Central,Home Office,1058.72,4,175.17,0.0
ORD-017868,2023-11-07,Furniture,Tables,Central,Corporate,1837.64,9,499.67,0.1
ORD-017869,2023-11-07,Furniture,Bookcases,West,Home Office,1640.77,8,488.21,0.15
ORD-017870,2023-11-07,Office Supplies,Paper,South,Corporate,193.12,5,25.69,0.15
ORD-017871,2023-11-07,Technology,Computers,Central,Corporate,1442.08,1,162.2,0.15
ORD-017872,2023-11-07,Technology,Computers,West,Consumer,1610.2,3,520.47,0.1
ORD-017873,2023-11-07,Office Supplies,Paper,Central,Consumer,107.69,2,35.0,0.0
ORD-017874,2023-11-07,Furniture,Chairs,East,Consumer,1004.1,5,325.29,0.1
ORD-017875,2023-11-07,Office Supplies,Binders,Central,Consumer,389.21,8,69.74,0.0
ORD-017876,2023-11-07,Office Supplies,Pens,South,Consumer,631.82,3,107.36,0.1
ORD-017877,2023-11-07,Furniture,Tables,West,Home Office,1565.13,9,403.81,0.0
ORD-017878,2023-11-07,Technology,Computers,East,Corporate,2283.24,3,542.83,0.1
ORD-017879,2023-11-07,Office Supplies,Pens,East,Consumer,266.69,7,56.77,0.1
ORD-017880,2023-11-07,Technology,Phones,West,Home Office,1368.24,2,192.32,0.15
ORD-017881,2023-11-07,Office Supplies,Paper,West,Consumer,508.16,6,92.94,0.0
ORD-017882,2023-11-07,Furniture,Chairs,South,Consumer,1776.95,7,522.72,0.0
ORD-017883,2023-11-07,Furniture,Tables,Central,Home Office,1291.32,9,329.12,0.0
ORD-017884,2023-11-07,Technology,Computers,West,Corporate,602.27,8,126.05,0.0
ORD-017885,2023-11-07,Furniture,Tables,East,Home Office,1068.15,1,196.53,0.0
ORD-017886,2023-11-07,Furniture,Bookcases,East,Consumer,1846.24,6,203.56,0.15
ORD-017887,2023-11-07,Office Supplies,Pens,West,Consumer,59.57,6,13.37,0.0
ORD-017888,2023-11-07,Technology,Accessories,East,Consumer,2133.16,1,711.18,0.0
ORD-017889,2023-11-07,Furniture,Chairs,South,Home Office,1562.87,4,326.42,0.2
ORD-017890,2023-11-08,Office Supplies,Pens,South,Corporate,35.03,4,6.93,0.15
ORD-017891,2023-11-08,Technology,Accessories,South,Corporate,1428.73,3,416.21,0.0
ORD-017892,2023-11-08,Technology,Computers,South,Consumer,2499.81,5,833.93,0.0
ORD-017893,2023-11-08,Furniture,Chairs,East,Corporate,420.71,2,85.46,0.0
ORD-017894,2023-11-08,Technology,Phones,East,Corporate,1488.59,3,262.57,0.15
ORD-017895,2023-11-08,Furniture,Tables,West,Corporate,1390.02,5,338.52,0.1
ORD-017896,2023-11-08,Office Supplies,Paper,Central,Home Office,169.39,8,23.42,0.0
ORD-017897,2023-11-08,Office Supplies,Binders,Central,Consumer,526.69,9,128.28,0.0
ORD-017898,2023-11-08,Technology,Phones,West,Home Office,817.87,5,92.23,0.1
ORD-017899,2023-11-08,Technology,Phones,Central,Home Office,1589.76,6,508.1,0.0
ORD-017900,2023-11-08,Office Supplies,Binders,East,Home Office,362.44,4,112.53,0.0
ORD-017901,2023-11-08,Technology,Phones,Central,Corporate,2108.8,2,669.3,0.2
ORD-017902,2023-11-08,Office Supplies,Pens,Central,Home Office,551.83,9,171.24,0.0
ORD-017903,2023-11-08,Furniture,Tables,South,Corporate,327.57,9,47.77,0.15
ORD-017904,2023-11-08,Technology,Accessories,Central,Corporate,1629.55,6,250.58,0.0
ORD-017905,2023-11-09,Technology,Computers,West,Consumer,2044.12,4,418.66,0.1
ORD-017906,2023-11-09,Furniture,Tables,East,Corporate,251.93,2,77.96,0.0
ORD-017907,2023-11-09,Technology,Phones,East,Corporate,276.77,3,95.25,0.0
ORD-017908,2023-11-09,Technology,Phones,Central,Consumer,2126.97,7,412.7,0.0
ORD-017909,2023-11-09,Technology,Phones,West,Consumer,870.9,1,166.09,0.0
ORD-017910,2023-11-09,Technology,Accessories,West,Home Office,354.58,7,106.42,0.0
ORD-017911,2023-11-09,Furniture,Bookcases,West,Corporate,761.1,7,249.98,0.0
ORD-017912,2023-11-09,Furniture,Chairs,West,Home Office,1703.43,9,171.25,0.0
ORD-017913,2023-11-09,Office Supplies,Binders,West,Corporate,634.56,1,73.85,0.2
ORD-017914,2023-11-09,Office Supplies,Pens,West,Home Office,561.64,7,121.57,0.1
ORD-017915,2023-11-09,Office Supplies,Paper,West,Corporate,275.79,7,65.3,0.15
ORD-017916,2023-11-09,Furniture,Bookcases,Central,Home Office,564.44,8,135.08,0.1
ORD-017917,2023-11-09,Technology,Phones,East,Consumer,754.13,9,206.28,0.0
ORD-017918,2023-11-09,Furniture,Chairs,Central,Home Office,646.85,1,204.16,0.0
ORD-017919,2023-11-09,Office Supplies,Paper,East,Corporate,146.11,6,22.24,0.1
ORD-017920,2023-11-09,Office Supplies,Pens,West,Corporate,552.49,5,105.13,0.0
ORD-017921,2023-11-09,Office Supplies,Binders,Central,Home Office,122.92,9,25.31,0.1
ORD-017922,2023-11-09,Furniture,Chairs,West,Consumer,757.46,6,154.34,0.0
ORD-017923,2023-11-09,Furniture,Chairs,South,Home Office,1462.21,9,380.59,0.0
ORD-017924,2023-11-09,Furniture,Bookcases,Central,Consumer,460.98,1,155.14,0.0
ORD-017925,2023-11-09,Office Supplies,Pens,Central,Consumer,228.1,2,78.6,0.0
ORD-017926,2023-11-09,Office Supplies,Paper,South,Home Office,168.05,5,35.27,0.15
ORD-017927,2023-11-09,Office Supplies,Paper,West,Home Office,75.71,7,21.51,0.15
ORD-017928,2023-11-09,Technology,Computers,Central,Corporate,326.0,9,49.06,0.2
ORD-017929,2023-11-09,Furniture,Bookcases,Central,Corporate,101.8,1,34.63,0.0
ORD-017930,2023-11-09,Office Supplies,Paper,West,Consumer,111.02,4,28.84,0.0
ORD-017931,2023-11-09,Office Supplies,Pens,East,Corporate,15.88,2,5.12,0.15
ORD-017932,2023-11-10,Office Supplies,Paper,Central,Home Office,416.9,8,59.5,0.0
ORD-017933,2023-11-10,Office Supplies,Binders,West,Home Office,98.67,7,21.85,0.2
ORD-017934,2023-11-10,Furniture,Tables,East,Home Office,177.78,4,61.7,0.0
ORD-017935,2023-11-10,Furniture,Tables,West,Corporate,1267.5,5,280.56,0.15
ORD-017936,2023-11-10,Office Supplies,Pens,South,Home Office,30.56,2,9.58,0.15
ORD-017937,2023-11-10,Furniture,Tables,East,Corporate,1760.07,1,251.03,0.2
ORD-017938,2023-11-10,Office Supplies,Pens,West,Home Office,91.95,2,12.12,0.15
ORD-017939,2023-11-10,Furniture,Chairs,South,Home Office,1724.78,5,315.98,0.0
ORD-017940,2023-11-10,Technology,Accessories,Central,Corporate,471.43,3,132.4,0.1
ORD-017941,2023-11-10,Furniture,Tables,East,Corporate,126.57,8,25.3,0.1
ORD-017942,2023-11-10,Furniture,Chairs,West,Corporate,85.44,1,17.22,0.0
ORD-017943,2023-11-10,Technology,Computers,East,Corporate,1097.04,5,111.15,0.0
